,ActivePower,WindSpeed,WindDirection
2019-11-27 18:00:00,50.10595079365606,3.577220942738792,211.1
2019-11-27 19:00:00,-3.2414027945024935,3.1092541774591482,197.4
2019-11-27 20:00:00,-6.052756333608531,2.9475928603858534,175.30555555555551
2019-11-27 21:00:00,29.00631858908389,3.1907833891325534,167.82500000000002
2019-11-27 22:00:00,84.74113117170496,3.840072843238305,164.0
2019-11-27 23:00:00,79.43733760560426,3.7567276055738303,163.0
2019-11-28 00:00:00,74.25996101632829,3.7034273917841998,154.22222222222217
2019-11-28 01:00:00,128.05433571397256,4.162628944525856,142.30555555555551
2019-11-28 02:00:00,282.46206085758496,4.962028694840044,137.26666666666668
2019-11-28 03:00:00,218.9672189313725,4.527471073649812,165.11904761904768
2019-11-28 04:00:00,394.718567839124,5.211193224509803,168.36190476190484
2019-11-28 05:00:00,433.2917509056013,5.458404236637425,169.875
2019-11-28 06:00:00,352.3591356564328,5.346410018435672,167.03
2019-11-28 07:00:00,173.97345744234894,4.305201746413255,165.41666666666666
2019-11-28 08:00:00,239.0465880979102,4.639332160090872,158.7055555555555
2019-11-28 09:00:00,408.71214162280717,5.469207347129629,155.29166666666666
2019-11-28 10:00:00,745.9924180779152,6.649631538196593,184.60277777777785
2019-11-28 11:00:00,515.3703012628998,5.959911807203304,194.0
2019-11-28 12:00:00,461.09640580962633,5.756760634039961,188.84523809523816
2019-11-28 13:00:00,414.631839598928,5.65107698207115,178.0
2019-11-28 14:00:00,422.3487545679108,5.570738404351854,176.6875
2019-11-28 15:00:00,803.3766205439455,7.024169869490884,172.48
2019-11-28 16:00:00,710.9332686189085,6.600350251086744,173.8
2019-11-28 17:00:00,548.0367506783624,6.207685698762184,171.73333333333335
2019-11-28 18:00:00,259.2927753703705,5.1637554834308,163.83333333333334
2019-11-28 19:00:00,58.33231563769491,3.766359534502925,167.44
2019-11-28 20:00:00,32.03230378016084,3.38471048565302,145.15
2019-11-28 21:00:00,198.47013695740733,4.712358250462963,146.3
2019-11-28 22:00:00,238.41254475097483,4.913169977577971,149.4
2019-11-28 23:00:00,235.3163990628655,5.170524198698831,160.5
2019-11-29 00:00:00,111.92904221739764,4.174330022859407,157.6
2019-11-29 01:00:00,213.74188281734902,4.628069088888888,150.45
2019-11-29 02:00:00,210.13336474688117,4.528518096632552,156.83333333333334
2019-11-29 03:00:00,344.3417734415205,5.224393733187133,160.45833333333334
2019-11-29 04:00:00,531.7389879110623,5.989374034761208,164.2125
2019-11-29 05:00:00,524.6117298089667,5.915440042738791,161.79166666666666
2019-11-29 06:00:00,502.99151652826504,5.689645389064327,152.30873015873019
2019-11-29 07:00:00,263.02236355579913,4.689736806137485,141.51951058201067
2019-11-29 08:00:00,311.931610393762,4.988464316242694,163.9285714285714
2019-11-29 09:00:00,247.06443808771942,4.685097016978557,163.53273809523816
2019-11-29 10:00:00,392.768182365497,5.220772566637428,157.125
2019-11-29 11:00:00,334.3771978486354,5.218892154595516,148.8214285714285
2019-11-29 12:00:00,428.4443711525053,5.487579239025055,150.047619047619
2019-11-29 13:00:00,999.021371396198,7.229862993377194,152.5
2019-11-29 14:00:00,680.5773901062377,6.584102256700781,158.29999999999998
2019-11-29 15:00:00,693.703148242812,6.579412927764377,164.66666666666666
2019-11-29 16:00:00,844.422545868421,7.001665835423977,171.75
2019-11-29 17:00:00,568.8626361564328,6.202752207763158,169.6
2019-11-29 18:00:00,709.5043278572126,6.743604588879141,180.5
2019-11-29 19:00:00,874.1786118118911,7.35861921631579,185.375
2019-11-29 20:00:00,545.1940326359648,6.431975960804093,191.0
2019-11-29 21:00:00,346.0980437815903,5.591484368981482,185.0
2019-11-29 22:00:00,259.68700961890835,5.1949637547807015,178.66666666666666
2019-11-29 23:00:00,244.45773201705651,5.114020864956141,167.08333333333334
2019-11-30 00:00:00,66.2033807808625,4.172189018323585,147.8
2019-11-30 01:00:00,190.48244676072122,4.731601617095515,157.5
2019-11-30 02:00:00,112.76187603399116,3.907127458308965,148.25
2019-11-30 03:00:00,92.55681778015884,3.7642404301456267,154.7714285714286
2019-11-30 04:00:00,28.184807381081885,3.398179956983432,157.28
2019-11-30 05:00:00,103.71362674841127,4.011048258425925,151.45000000000002
2019-11-30 06:00:00,-3.8969571860526315,4.622956414132553,151.0
2019-11-30 07:00:00,-5.121552298187137,4.43416718020468,150.5
2019-11-30 09:00:00,-1.50613808181818,3.14873833969697,154.0
2019-11-30 10:00:00,61.35155330452104,3.8668647679669785,149.83333333333334
2019-11-30 11:00:00,267.4135622401999,4.661007043937622,161.975
2019-11-30 12:00:00,413.1812715364063,5.645475036787065,168.55
2019-11-30 13:00:00,469.2095662962964,5.977273430355751,176.6080808080808
2019-11-30 14:00:00,428.5614992683177,5.6462508901651205,178.6444444444445
2019-11-30 15:00:00,339.1555983955912,5.354212779870426,173.5
2019-11-30 16:00:00,205.79765139230008,4.624957624707603,184.75
2019-11-30 17:00:00,581.2533932018978,6.1203188004595255,186.1428571428572
2019-11-30 18:00:00,704.7310093494152,6.575422749532165,159.16
2019-11-30 19:00:00,237.8212537263645,4.652763403752437,153.08333333333334
2019-11-30 20:00:00,278.0095879195907,5.0841833185818714,154.33928571428567
2019-11-30 21:00:00,269.4266750428848,5.062202043084796,155.25
2019-11-30 22:00:00,208.45831140940535,4.832512550638403,149.5
2019-11-30 23:00:00,349.65818294200767,5.485064283679336,145.20833333333334
2019-12-01 00:00:00,445.4021299185874,5.783570575482455,136.20000000000002
2019-12-01 01:00:00,268.95146940838214,4.9452122117154005,138.80555555555551
2019-12-01 02:00:00,243.9110479117935,4.917656938542884,148.0
2019-12-01 03:00:00,303.032676287037,5.0181143857115,142.0
2019-12-01 04:00:00,185.89578571861014,4.463004306658928,142.0
2019-12-01 05:00:00,161.64749579463933,4.249872661359649,142.0
2019-12-01 06:00:00,664.6245693891807,6.017749461203706,139.75
2019-12-01 07:00:00,585.3432812037037,6.129049597763159,141.5
2019-12-01 08:00:00,548.1764760745615,5.8687307968421045,144.125
2019-12-01 09:00:00,897.2844170604288,7.01154820774854,131.72222222222217
2019-12-01 10:00:00,921.7758681033143,6.8958083385916185,138.9430555555555
2019-12-01 11:00:00,1211.1041708162784,7.73379489997076,131.725
2019-12-01 12:00:00,1504.3959253898636,8.440111538499025,142.77222222222215
2019-12-01 13:00:00,1340.5339139619884,7.732911816398636,137.125
2019-12-01 14:00:00,1474.7375638070182,8.181413365789473,133.04000000000002
2019-12-01 15:00:00,1199.5030435526317,7.827552297217349,139.0
2019-12-01 16:00:00,761.8710917504873,6.692294192032161,153.6
2019-12-01 17:00:00,436.5873059132553,5.66576116131579,153.4333333333334
2019-12-01 18:00:00,180.36283157241726,4.611376672465888,157.375
2019-12-01 19:00:00,147.46754724649398,4.4984100521987145,163.0
2019-12-01 20:00:00,501.5058933367447,5.863829839556533,166.71428571428567
2019-12-01 21:00:00,767.9063734722222,6.809993069580897,169.6
2019-12-01 22:00:00,404.8888974819686,5.586993681866471,175.9
2019-12-01 23:00:00,253.842731925238,4.9874219222319685,178.0
2019-12-02 00:00:00,473.46009851510735,5.9790630427729035,173.0
2019-12-02 01:00:00,229.39556876174916,4.708059961544056,161.75
2019-12-02 02:00:00,230.96996486306048,4.922155473606236,174.5
2019-12-02 03:00:00,269.89626707734766,4.987748105758514,173.25
2019-12-02 04:00:00,237.06774636111132,4.843274178884017,163.6
2019-12-02 05:00:00,218.1311348854775,4.6292491009307986,164.125
2019-12-02 06:00:00,275.9913000359648,4.919102031052632,163.0
2019-12-02 07:00:00,233.59393752504866,4.678534233869395,155.9714285714286
2019-12-02 08:00:00,302.2626758973685,4.8959606871162284,151.05833333333334
2019-12-02 09:00:00,522.5447335394737,5.868621028976606,153.875
2019-12-02 10:00:00,468.84806575,5.57572233,159.25
2019-12-03 04:00:00,531.186459333333,6.3574936,142.0
2019-12-03 05:00:00,498.84691914717365,5.891981263036063,142.0
2019-12-03 06:00:00,571.897776298733,5.92513570616959,141.16666666666674
2019-12-03 07:00:00,462.46772207748546,5.570920593347956,147.7964285714285
2019-12-03 08:00:00,598.444165977554,6.173218820240797,144.42222222222216
2019-12-03 09:00:00,621.7305239020469,6.216731925346004,157.02916666666667
2019-12-03 10:00:00,509.41797792936603,5.914081576809714,165.79999999999998
2019-12-03 11:00:00,516.764386744324,5.99059317865325,159.0
2019-12-03 12:00:00,529.2628953718323,5.897476701837232,140.33333333333334
2019-12-03 13:00:00,895.2557784990254,7.0558244868615985,143.25
2019-12-03 14:00:00,845.6930335146772,7.0658548412894175,144.5333333333334
2019-12-03 15:00:00,566.1935100224174,6.154468714166666,138.66666666666666
2019-12-03 16:00:00,447.8986256443929,5.792438185858846,147.1
2019-12-03 17:00:00,335.04896083846484,5.33520444053893,157.0
2019-12-03 18:00:00,339.56203379629636,5.4147581098538,157.0
2019-12-03 19:00:00,228.74101468274853,4.958482551403509,157.0
2019-12-03 20:00:00,168.50588775409366,4.594164621379142,157.0
2019-12-03 21:00:00,111.23029523261867,4.074973567373006,153.5
2019-12-03 22:00:00,187.83693995380114,4.5375818120516564,151.48214285714283
2019-12-03 23:00:00,267.22263860906867,5.13120057435866,157.0
2019-12-04 00:00:00,305.7031532147975,5.352463449540479,157.0
2019-12-04 01:00:00,287.77359561062383,5.2123361253265115,154.91666666666666
2019-12-04 02:00:00,193.01447001267067,4.682952072792397,153.66666666666666
2019-12-04 03:00:00,447.6877737848442,5.4175160784844065,156.15
2019-12-04 04:00:00,667.2447155494067,6.217466786576512,159.3214285714285
2019-12-04 05:00:00,945.5613007777778,6.959743078825537,151.11111111111117
2019-12-04 06:00:00,1548.6733882146534,8.431111207285861,159.78
2019-12-04 07:00:00,1351.1662890014632,8.20320302307992,172.34444444444452
2019-12-04 08:00:00,847.7372423975754,6.811207553738392,170.54305555555567
2019-12-04 09:00:00,1373.599789716375,8.167630140716378,182.90119047619052
2019-12-04 10:00:00,1099.4944655843074,7.5294868972368425,181.3777777777778
2019-12-04 11:00:00,816.814246114523,6.826461385409356,178.1833333333333
2019-12-04 12:00:00,1161.9408688654983,7.8331933212719305,181.7444444444445
2019-12-04 13:00:00,1390.8286857358682,8.123783486827486,178.0
2019-12-04 14:00:00,1423.16091574464,8.23514316885965,177.66666666666666
2019-12-04 15:00:00,672.9217360799219,6.43907226039961,175.4
2019-12-04 16:00:00,469.5987410862572,6.069420055263159,177.8
2019-12-04 17:00:00,438.33676237426903,6.047798359444445,171.125
2019-12-04 18:00:00,331.25550824491785,5.588502615527013,172.48571428571435
2019-12-04 19:00:00,161.02487351900567,4.683466899449319,165.04166666666666
2019-12-04 20:00:00,182.963503882066,4.927735067894737,170.83333333333334
2019-12-04 21:00:00,188.8158318036062,4.955533460087722,172.0
2019-12-04 22:00:00,238.7622718708577,5.08565666721735,171.0
2019-12-04 23:00:00,143.16446064775832,4.364957482694932,166.0
2019-12-05 00:00:00,125.98185697542134,4.429044841072127,162.37
2019-12-05 01:00:00,149.59670343888885,4.567274233574735,152.0
2019-12-05 02:00:00,36.71576405386884,3.4344003449747738,139.33333333333334
2019-12-05 03:00:00,54.43351244403491,3.650013646958778,144.44444444444434
